red,green,blue,alt,lat,lon
0.66015625,0.6640625,0.66796875,0.0,51.52057333333333,0.09731194444444444
0.53125,0.515625,0.50390625,0.0,51.520719444444445,0.09413472222222222
0.5546875,0.49609375,0.4609375,0.0,51.520719444444445,0.09413472222222222
0.38671875,0.28125,0.20703125,0.0,51.520719444444445,0.09413472222222222
0.5390625,0.484375,0.48046875,0.0,51.520719444444445,0.09413472222222222
0.5,0.47265625,0.47265625,0.0,51.520470833333334,0.09661361111111111
0.56640625,0.546875,0.5703125,0.0,51.520470833333334,0.09661361111111111
0.50390625,0.49609375,0.5,98.0,51.52118027777777,0.09670166666666666
0.44140625,0.3828125,0.36328125,98.0,51.52118027777777,0.09670166666666666
0.5625,0.48046875,0.47265625,98.0,51.52118027777777,0.09670166666666666
0.53515625,0.45703125,0.4765625,98.0,51.52118027777777,0.09670166666666666
0.53515625,0.48046875,0.4921875,98.0,51.52118027777777,0.09670166666666666
0.5546875,0.484375,0.49609375,98.0,51.52118027777777,0.09670166666666666
0.578125,0.46875,0.453125,80.0,51.520985277777775,0.09742638888888888
0.59375,0.52734375,0.546875,80.0,51.520985277777775,0.09742638888888888
0.65234375,0.56640625,0.58984375,75.0,51.52032583333333,0.09693138888888889
0.4375,0.43359375,0.4296875,75.0,51.52032583333333,0.09693138888888889
0.5859375,0.55859375,0.58984375,75.0,51.52032583333333,0.09693138888888889
0.50390625,0.48828125,0.4921875,75.0,51.52032583333333,0.09693138888888889
0.54296875,0.53125,0.5234375,75.0,51.52032583333333,0.09693138888888889
0.5,0.44140625,0.41015625,72.0,51.519861666666664,0.09708222222222222
0.80859375,0.8203125,0.83203125,72.0,51.519861666666664,0.09708222222222222
0.48046875,0.43359375,0.3671875,72.0,51.519861666666664,0.09708222222222222
0.625,0.58203125,0.546875,72.0,51.519861666666664,0.09708222222222222
0.69140625,0.66015625,0.625,72.0,51.519861666666664,0.09708222222222222
0.6328125,0.60546875,0.61328125,72.0,51.519861666666664,0.09708222222222222
0.0625,0.05859375,0.0546875,72.0,51.519861666666664,0.09708222222222222
0.6953125,0.703125,0.7109375,68.0,51.51904527777778,0.09734972222222221
0.671875,0.66796875,0.6796875,68.0,51.51904527777778,0.09734972222222221
0.62109375,0.6171875,0.62890625,88.0,51.518564166666664,0.09662833333333333
0.57421875,0.57421875,0.58203125,88.0,51.518564166666664,0.09662833333333333
0.5234375,0.46484375,0.40234375,88.0,51.518564166666664,0.09662833333333333
0.5859375,0.58203125,0.5859375,88.0,51.518564166666664,0.09662833333333333
0.671875,0.65234375,0.640625,88.0,51.518564166666664,0.09662833333333333
0.66015625,0.66796875,0.671875,56.0,51.51865166666666,0.09704305555555555
0.6171875,0.625,0.6328125,56.0,51.51865166666666,0.09704305555555555
0.70703125,0.70703125,0.72265625,56.0,51.51865166666666,0.09704305555555555
0.65625,0.65625,0.65625,56.0,51.51865166666666,0.09704305555555555
0.67578125,0.66796875,0.6796875,56.0,51.51865166666666,0.09704305555555555
0.3046875,0.3203125,0.30859375,56.0,51.51865166666666,0.09704305555555555
0.66015625,0.6875,0.6328125,56.0,51.51865166666666,0.09704305555555555
0.40234375,0.4375,0.3984375,56.0,51.51865166666666,0.09704305555555555
0.43359375,0.546875,0.44140625,61.0,51.51842722222222,0.09635194444444443
0.2421875,0.45703125,0.30078125,61.0,51.51842722222222,0.09635194444444443
0.640625,0.62109375,0.625,61.0,51.51842722222222,0.09635194444444443
0.53515625,0.5234375,0.52734375,61.0,51.51842722222222,0.09635194444444443
0.85546875,0.859375,0.86328125,61.0,51.51842722222222,0.09635194444444443
0.67578125,0.6796875,0.68359375,68.0,51.51842527777778,0.09635194444444443
0.57421875,0.5625,0.54296875,68.0,51.51842527777778,0.09635194444444443
0.48046875,0.44921875,0.39453125,68.0,51.51842527777778,0.09635194444444443
0.703125,0.6953125,0.70703125,68.0,51.51842527777778,0.09635194444444443
0.5859375,0.58984375,0.60546875,68.0,51.51842527777778,0.09635194444444443
0.6875,0.67578125,0.6875,81.0,51.51792694444444,0.09632249999999999
0.5390625,0.53515625,0.54296875,0.0,51.517965277777776,0.09711
0.71484375,0.70703125,0.71484375,117.0,51.51738944444444,0.09728333333333333
0.74609375,0.75,0.75390625,117.0,51.51738944444444,0.09728333333333333
0.78125,0.75,0.69140625,0.0,51.51775361111111,0.09701527777777777
0.69140625,0.6953125,0.70703125,150.0,51.517831944444445,0.09600444444444443
0.6328125,0.625,0.6328125,150.0,51.517831944444445,0.09600444444444443
0.63671875,0.6328125,0.640625,150.0,51.517831944444445,0.09600444444444443
0.671875,0.66796875,0.6796875,150.0,51.517831944444445,0.09600444444444443
0.73828125,0.734375,0.73828125,163.0,51.51807,0.09541666666666666
0.578125,0.578125,0.58203125,0.0,51.5176375,0.09637416666666666
0.67578125,0.67578125,0.68359375,170.0,51.5177775,0.09575611111111111
0.7109375,0.70703125,0.71484375,170.0,51.5177775,0.09575611111111111
0.65234375,0.64453125,0.64453125,0.0,51.51740722222222,0.09599722222222222
0.68359375,0.68359375,0.69140625,8.0,51.517112222222224,0.09401583333333333
0.5078125,0.4921875,0.5078125,0.0,51.51753111111111,0.09523138888888888
0.36328125,0.546875,0.37109375,123.0,51.517448055555555,0.0948325
0.515625,0.54296875,0.5234375,123.0,51.517448055555555,0.0948325
0.6171875,0.62109375,0.62109375,87.0,51.51818055555555,0.09468777777777777
0.66796875,0.66015625,0.6640625,87.0,51.51818055555555,0.09468777777777777
0.3828125,0.49609375,0.4296875,75.0,51.51835277777778,0.09493666666666667
0.46484375,0.46875,0.48046875,0.0,51.51763861111111,0.09490499999999999
0.62890625,0.62109375,0.625,126.0,51.51734444444445,0.0947486111111111
0.69921875,0.69921875,0.703125,126.0,51.51734444444445,0.0947486111111111
0.4765625,0.4921875,0.50390625,148.0,51.51800583333333,0.09318416666666667
0.640625,0.61328125,0.58984375,148.0,51.51800583333333,0.09318416666666667
0.8046875,0.8046875,0.81640625,148.0,51.51800583333333,0.09318416666666667
0.4453125,0.36328125,0.36328125,174.0,51.51719555555555,0.09306222222222221
0.671875,0.671875,0.67578125,174.0,51.51719555555555,0.09306222222222221
0.50390625,0.50390625,0.5078125,174.0,51.51719555555555,0.09306222222222221
0.57421875,0.578125,0.58203125,174.0,51.51719555555555,0.09306222222222221
0.55078125,0.5546875,0.55859375,174.0,51.51719555555555,0.09306222222222221
0.72265625,0.72265625,0.73046875,174.0,51.51719555555555,0.09306222222222221
0.46484375,0.46875,0.47265625,174.0,51.51719555555555,0.09306222222222221
0.44140625,0.3984375,0.43359375,69.0,51.51776527777778,0.09306138888888889
0.64453125,0.64453125,0.65625,69.0,51.51776527777778,0.09306138888888889
0.6484375,0.640625,0.65234375,69.0,51.51776527777778,0.09306138888888889
0.66796875,0.6640625,0.67578125,135.0,51.517270833333335,0.09388416666666666
0.671875,0.671875,0.671875,135.0,51.517270833333335,0.09388416666666666
0.46484375,0.453125,0.43359375,0.0,51.517023333333334,0.09384694444444444
0.671875,0.66015625,0.65625,106.0,51.516930277777774,0.09450972222222222
0.65625,0.66015625,0.6640625,154.0,51.51732694444444,0.09431777777777778
0.62890625,0.6328125,0.6484375,154.0,51.51732694444444,0.09431777777777778
0.265625,0.26953125,0.27734375,0.0,51.51739277777778,0.09426138888888888
0.5546875,0.5625,0.578125,190.0,51.51667777777778,0.09500916666666666
0.57421875,0.58203125,0.59375,190.0,51.51667777777778,0.09500916666666666
0.5234375,0.484375,0.43359375,190.0,51.51667777777778,0.09500916666666666
0.609375,0.59375,0.62890625,190.0,51.51667777777778,0.09500916666666666
0.61328125,0.61328125,0.625,190.0,51.51667777777778,0.09500916666666666
0.59765625,0.58203125,0.546875,190.0,51.51667777777778,0.09500916666666666
0.5390625,0.51171875,0.5078125,160.0,51.51774916666667,0.09595555555555554
0.49609375,0.61328125,0.51953125,160.0,51.51774916666667,0.09595555555555554
0.62109375,0.61328125,0.62109375,160.0,51.51774916666667,0.09595555555555554
0.54296875,0.52734375,0.52734375,160.0,51.51774916666667,0.09595555555555554
0.64453125,0.64453125,0.65234375,160.0,51.51774916666667,0.09595555555555554
0.6484375,0.6484375,0.65234375,160.0,51.51774916666667,0.09595555555555554
0.515625,0.51953125,0.54296875,104.0,51.51723444444444,0.09589194444444443
0.5703125,0.56640625,0.57421875,104.0,51.51723444444444,0.09589194444444443
0.53125,0.53125,0.53125,104.0,51.51723444444444,0.09589194444444443
0.65234375,0.6484375,0.65625,104.0,51.51723444444444,0.09589194444444443
0.56640625,0.53125,0.47265625,104.0,51.51723444444444,0.09589194444444443
0.44921875,0.44140625,0.45703125,152.0,51.518208888888886,0.09522499999999999
0.64453125,0.640625,0.64453125,152.0,51.518208888888886,0.09522499999999999
0.58984375,0.58984375,0.59375,152.0,51.518208888888886,0.09522499999999999
0.70703125,0.6953125,0.703125,152.0,51.518208888888886,0.09522499999999999
0.66796875,0.6328125,0.65234375,152.0,51.518208888888886,0.09522499999999999
0.7109375,0.625,0.6328125,152.0,51.518208888888886,0.09522499999999999
0.4453125,0.44921875,0.44921875,205.0,51.51777694444444,0.09465
0.40625,0.4140625,0.421875,205.0,51.51777694444444,0.09465
0.41796875,0.3671875,0.3671875,205.0,51.51777694444444,0.09465
0.6015625,0.59765625,0.62890625,205.0,51.51777694444444,0.09465
0.4765625,0.4453125,0.4375,205.0,51.51777694444444,0.09465
0.75390625,0.72265625,0.72265625,205.0,51.51777694444444,0.09465
0.60546875,0.55859375,0.578125,205.0,51.51777694444444,0.09465
0.6953125,0.68359375,0.6796875,0.0,51.51763722222222,0.09655805555555555
0.640625,0.62890625,0.625,89.0,51.517360555555555,0.09681138888888888
0.62109375,0.609375,0.60546875,89.0,51.517360555555555,0.09681138888888888
0.375,0.375,0.3515625,89.0,51.517360555555555,0.09681138888888888
0.46875,0.47265625,0.4375,89.0,51.517360555555555,0.09681138888888888
0.47265625,0.46484375,0.46484375,194.0,51.51781861111111,0.09664444444444444
0.66796875,0.66796875,0.671875,194.0,51.51781861111111,0.09664444444444444
0.6640625,0.66015625,0.6640625,143.0,51.51805111111111,0.09332
0.66796875,0.66796875,0.67578125,143.0,51.51805111111111,0.09332
0.6640625,0.6640625,0.67578125,143.0,51.51805111111111,0.09332
0.65234375,0.62109375,0.5859375,0.0,51.51802166666666,0.09320472222222222
0.71875,0.73046875,0.74609375,0.0,51.51802166666666,0.09320472222222222
0.42578125,0.42578125,0.43359375,0.0,51.51802166666666,0.09320472222222222
0.62109375,0.61328125,0.62109375,0.0,51.518501388888886,0.09440277777777778
0.6953125,0.69921875,0.69921875,0.0,51.518501388888886,0.09440277777777778
0.76953125,0.765625,0.7734375,81.0,51.51846,0.09463138888888889
0.73828125,0.74609375,0.75,81.0,51.51846,0.09463138888888889
0.4296875,0.421875,0.42578125,81.0,51.51846,0.09463138888888889
0.53125,0.4921875,0.42578125,81.0,51.51846,0.09463138888888889
0.7421875,0.73828125,0.75390625,81.0,51.51846,0.09463138888888889
0.63671875,0.609375,0.62109375,0.0,51.518787777777774,0.09591916666666667
0.48828125,0.46875,0.47265625,63.0,51.518749444444445,0.09521805555555556
0.63671875,0.63671875,0.64453125,63.0,51.518749444444445,0.09521805555555556
0.546875,0.53125,0.5390625,63.0,51.518749444444445,0.09521805555555556
0.51171875,0.44140625,0.46484375,65.0,51.52046277777778,0.0967725
0.49609375,0.34765625,0.3046875,0.0,51.52096361111111,0.09679916666666666
0.51953125,0.45703125,0.4765625,45.0,51.520737499999996,0.09699222222222222
0.6328125,0.62890625,0.62890625,0.0,51.52128583333333,0.09555305555555554
0.5625,0.55078125,0.5546875,84.0,51.52124611111111,0.09566722222222222
0.515625,0.49609375,0.5078125,0.0,51.52084166666666,0.095375
0.515625,0.515625,0.5234375,81.0,51.52084361111111,0.09532055555555555
0.64453125,0.62890625,0.63671875,0.0,51.52268861111111,0.09671305555555555
0.58984375,0.5859375,0.61328125,75.0,51.52126083333333,0.09448944444444445
0.48046875,0.453125,0.47265625,75.0,51.52126083333333,0.09448944444444445
0.546875,0.53515625,0.546875,75.0,51.52126083333333,0.09448944444444445
0.578125,0.55859375,0.5859375,75.0,51.52126083333333,0.09448944444444445
0.61328125,0.18359375,0.25390625,60.0,51.52151611111111,0.09420722222222222
0.484375,0.58203125,0.3046875,79.0,51.521928055555556,0.09433583333333333
0.51171875,0.46484375,0.44140625,73.0,51.52213583333333,0.09303972222222222
0.6015625,0.4453125,0.51953125,73.0,51.52213583333333,0.09303972222222222
0.1171875,0.24609375,0.50390625,74.0,51.52179861111111,0.09204777777777777
0.44140625,0.34765625,0.34765625,74.0,51.52179861111111,0.09204777777777777
0.20703125,0.1953125,0.1953125,73.0,51.52108416666667,0.09230333333333333
0.54296875,0.515625,0.4921875,73.0,51.52108416666667,0.09230333333333333
0.2734375,0.3046875,0.27734375,73.0,51.52108416666667,0.09230333333333333
0.71875,0.67578125,0.68359375,73.0,51.52108416666667,0.09230333333333333
0.4609375,0.46875,0.5078125,88.0,51.52053222222222,0.0925161111111111
0.3203125,0.29296875,0.27734375,88.0,51.52053222222222,0.0925161111111111
0.7890625,0.77734375,0.78515625,88.0,51.52053222222222,0.0925161111111111
0.5390625,0.4921875,0.49609375,124.0,51.52007555555556,0.09206805555555556
0.2890625,0.296875,0.265625,0.0,51.51841833333333,0.09559638888888888
0.4921875,0.50390625,0.5234375,90.0,51.51963083333333,0.09170638888888888
0.4921875,0.4921875,0.515625,0.0,51.52072333333333,0.08899194444444444
0.5546875,0.56640625,0.62109375,152.0,51.51910361111111,0.0905886111111111
0.453125,0.38671875,0.359375,152.0,51.51910361111111,0.0905886111111111
0.578125,0.5546875,0.56640625,0.0,51.517765833333335,0.08971722222222221
0.26953125,0.27734375,0.33984375,48.0,51.51869111111111,0.09138916666666666
0.55078125,0.47265625,0.4375,48.0,51.51869111111111,0.09138916666666666
0.56640625,0.5390625,0.55859375,109.0,51.51808444444444,0.09128249999999999
0.21875,0.20703125,0.16015625,89.0,51.5184025,0.09194277777777778
0.234375,0.21875,0.171875,89.0,51.5184025,0.09194277777777778
0.18359375,0.234375,0.2109375,0.0,51.51841833333333,0.09559638888888888
0.23046875,0.16796875,0.17578125,0.0,51.51841833333333,0.09559638888888888
0.515625,0.46484375,0.3984375,92.0,51.51852083333333,0.09290444444444444
0.36328125,0.54296875,0.24609375,117.0,51.51873611111111,0.09427305555555555
0.4453125,0.5859375,0.29296875,117.0,51.51873611111111,0.09427305555555555
0.6484375,0.63671875,0.62109375,117.0,51.51873611111111,0.09427305555555555
0.609375,0.484375,0.4453125,11.0,51.51853888888889,0.09466333333333332
0.546875,0.58984375,0.48046875,11.0,51.51853888888889,0.09466333333333332
0.28515625,0.29296875,0.36328125,11.0,51.51853888888889,0.09466333333333332
0.69140625,0.58203125,0.546875,83.0,51.518948333333334,0.09482305555555555
0.55078125,0.40234375,0.38671875,83.0,51.518948333333334,0.09482305555555555
0.515625,0.546875,0.453125,83.0,51.518948333333334,0.09482305555555555
0.3515625,0.390625,0.34765625,77.0,51.519037499999996,0.09359722222222222
0.515625,0.53125,0.50390625,77.0,51.519037499999996,0.09359722222222222
0.421875,0.4609375,0.40625,97.0,51.519108055555556,0.0926775
0.34375,0.375,0.3671875,0.0,51.51841833333333,0.09559638888888888
0.76953125,0.75,0.671875,46.0,51.51911888888889,0.09355999999999999
0.21484375,0.359375,0.140625,42.0,51.51914277777777,0.0937236111111111
0.3671875,0.55078125,0.24609375,31.0,51.519146666666664,0.09381722222222222
0.47265625,0.59765625,0.453125,31.0,51.519146666666664,0.09381722222222222
0.4609375,0.5859375,0.44140625,31.0,51.519146666666664,0.09381722222222222
0.234375,0.3828125,0.203125,92.0,51.51931833333333,0.09599111111111111
0.375,0.53125,0.46484375,92.0,51.51931833333333,0.09599111111111111
0.46484375,0.44921875,0.296875,75.0,51.51986361111111,0.0956225
0.42578125,0.46484375,0.24609375,75.0,51.51986361111111,0.0956225
0.3671875,0.49609375,0.2265625,78.0,51.51956722222222,0.09462277777777778
0.51171875,0.546875,0.3828125,65.0,51.51938111111111,0.09440583333333333
0.35546875,0.40625,0.26171875,65.0,51.51938111111111,0.09440583333333333
0.58203125,0.4375,0.4296875,65.0,51.51938111111111,0.09440583333333333
0.47265625,0.3828125,0.4140625,47.0,51.51967361111111,0.09409166666666666
0.59765625,0.49609375,0.5390625,47.0,51.51967361111111,0.09409166666666666
0.57421875,0.4296875,0.453125,47.0,51.51967361111111,0.09409166666666666
0.5390625,0.51953125,0.56640625,47.0,51.51967361111111,0.09409166666666666
0.640625,0.59375,0.58203125,112.0,51.519347777777774,0.09330194444444444
0.4609375,0.45703125,0.46484375,0.0,51.51841833333333,0.09559638888888888
0.6484375,0.65625,0.65625,0.0,51.51841833333333,0.09559638888888888
0.66796875,0.6640625,0.66015625,82.0,51.51989583333333,0.09342583333333333
0.47265625,0.43359375,0.42578125,82.0,51.51989583333333,0.09342583333333333
0.40625,0.39453125,0.3984375,82.0,51.51989583333333,0.09342583333333333
0.5390625,0.46484375,0.43359375,120.0,51.51788416666667,0.09260777777777777
0.57421875,0.48046875,0.44921875,203.0,51.51836861111111,0.09150555555555555
0.89453125,0.8203125,0.79296875,203.0,51.51836861111111,0.09150555555555555
0.8046875,0.83984375,0.875,67.0,51.51992083333333,0.09158583333333332
0.64453125,0.65234375,0.63671875,67.0,51.51992083333333,0.09158583333333332
0.46875,0.48046875,0.48828125,67.0,51.51992083333333,0.09158583333333332
0.50390625,0.5703125,0.24609375,94.0,51.52032416666667,0.09279388888888888
0.40625,0.50390625,0.25390625,94.0,51.52032416666667,0.09279388888888888
0.4296875,0.4765625,0.31640625,94.0,51.52032416666667,0.09279388888888888
0.41015625,0.55859375,0.2421875,74.0,51.5209375,0.09319666666666666
0.4296875,0.62109375,0.21875,60.0,51.52112916666667,0.09321083333333333
0.56640625,0.59765625,0.12109375,60.0,51.52112916666667,0.09321083333333333
0.48828125,0.60546875,0.2890625,96.0,51.52160694444444,0.0943475
0.421875,0.55078125,0.25,55.0,51.52063305555556,0.095205
0.02734375,0.296875,0.3359375,0.0,51.5208,0.09606388888888888
0.58203125,0.51171875,0.453125,69.0,51.52067527777778,0.09531638888888888
0.59765625,0.5546875,0.53125,69.0,51.52067527777778,0.09531638888888888
0.74609375,0.74609375,0.74609375,116.0,51.51892222222222,0.09681999999999999
0.7265625,0.71875,0.72265625,116.0,51.51892222222222,0.09681999999999999
0.71484375,0.6953125,0.6875,116.0,51.51892222222222,0.09681999999999999
0.515625,0.4765625,0.390625,228.0,51.51764333333333,0.0967436111111111
0.625,0.62109375,0.625,233.0,51.520361666666666,0.09066138888888889
0.65234375,0.64453125,0.6484375,233.0,51.520361666666666,0.09066138888888889
0.203125,0.296875,0.1953125,233.0,51.520361666666666,0.09066138888888889
0.421875,0.4921875,0.359375,63.0,51.51862472222222,0.09140055555555555
0.5234375,0.58203125,0.38671875,63.0,51.51862472222222,0.09140055555555555
0.58984375,0.71484375,0.61328125,63.0,51.51862472222222,0.09140055555555555
0.52734375,0.5234375,0.515625,71.0,51.5193675,0.09107833333333333
0.5078125,0.5,0.49609375,71.0,51.5193675,0.09107833333333333
0.58984375,0.6015625,0.6171875,0.0,51.52137638888889,0.09413694444444444
0.328125,0.28125,0.24609375,0.0,51.51841833333333,0.09559638888888888
0.51171875,0.51953125,0.52734375,0.0,51.51841833333333,0.09559638888888888
0.53125,0.50390625,0.4921875,0.0,51.51841833333333,0.09559638888888888
0.44140625,0.43359375,0.43359375,0.0,51.51841833333333,0.09559638888888888
0.2890625,0.2421875,0.1875,0.0,51.51841833333333,0.09559638888888888
0.734375,0.73828125,0.74609375,0.0,51.51841833333333,0.09559638888888888
0.625,0.546875,0.5625,58.0,51.52027138888889,0.09465
0.578125,0.515625,0.54296875,58.0,51.52027138888889,0.09465
0.44140625,0.53125,0.3984375,58.0,51.52027138888889,0.09465
0.67578125,0.62890625,0.671875,59.0,51.52027722222222,0.09588083333333333
0.625,0.54296875,0.54296875,58.0,51.520112499999996,0.09642666666666666
0.53125,0.41796875,0.40234375,58.0,51.520112499999996,0.09642666666666666
0.74609375,0.87890625,0.3671875,58.0,51.520112499999996,0.09642666666666666
0.53515625,0.59375,0.51953125,58.0,51.520112499999996,0.09642666666666666
0.5859375,0.5859375,0.5859375,83.0,51.52000777777778,0.09709944444444443
0.73828125,0.71484375,0.7109375,0.0,51.51841833333333,0.09559638888888888
0.65625,0.6484375,0.64453125,0.0,51.51841833333333,0.09559638888888888
0.375,0.34375,0.37109375,40.0,51.519734444444445,0.09622944444444444
0.53515625,0.5234375,0.52734375,40.0,51.519734444444445,0.09622944444444444
0.53515625,0.54296875,0.546875,40.0,51.519734444444445,0.09622944444444444
0.3984375,0.2890625,0.2890625,63.0,51.51784694444444,0.0948211111111111
0.47265625,0.32421875,0.31640625,63.0,51.51784694444444,0.0948211111111111
0.56640625,0.4765625,0.484375,63.0,51.51784694444444,0.0948211111111111
0.37109375,0.2890625,0.2578125,0.0,51.51841833333333,0.09559638888888888
0.59375,0.53125,0.5546875,84.0,51.52009722222222,0.094495
0.60546875,0.52734375,0.546875,84.0,51.52009722222222,0.094495
0.6015625,0.48828125,0.47265625,84.0,51.52009722222222,0.094495
0.671875,0.6640625,0.6796875,84.0,51.52009722222222,0.094495
0.7109375,0.69140625,0.69921875,65.0,51.520472222222224,0.09371638888888889
0.59765625,0.5546875,0.57421875,65.0,51.520472222222224,0.09371638888888889
0.71484375,0.734375,0.5546875,65.0,51.520472222222224,0.09371638888888889
0.5390625,0.48046875,0.4921875,65.0,51.520472222222224,0.09371638888888889
0.41015625,0.45703125,0.3046875,65.0,51.520472222222224,0.09371638888888889
0.546875,0.53515625,0.51953125,0.0,51.51841833333333,0.09559638888888888
0.34375,0.5,0.234375,47.0,51.520359722222224,0.09466305555555556
0.4296875,0.5625,0.30859375,47.0,51.520359722222224,0.09466305555555556
0.55859375,0.5234375,0.4375,66.0,51.52035333333333,0.09579944444444444
0.30859375,0.38671875,0.3125,66.0,51.52035333333333,0.09579944444444444
0.47265625,0.46875,0.484375,0.0,51.51907194444444,0.09963944444444445
